Datetime,TotalD,GEFS,NDFD,GAVG,REAL
2017-09-18 22:00:00,3185607.89149,1160620.72563,1159243.63352,1160620.72563,1172309.47155
2017-09-18 23:00:00,3191982.89149,1160620.72563,1159243.63352,1160620.72563,1172309.47155
2017-09-19 00:00:00,3201468.025,1164311.74788,1163435.93147,1164311.74788,1172924.73489
2017-09-19 01:00:00,3207843.025,1166312.61167,1164883.89388,1166312.61167,1172924.73489
2017-09-19 02:00:00,3214218.025,1167048.77813,1165573.3004,1167048.77813,1172924.73489
2017-09-19 03:00:00,3220593.025,1167406.43793,1165976.30315,1167406.43793,1172924.73489
2017-09-19 04:00:00,3226968.025,1167741.92586,1166369.17012,1167741.92586,1172924.73489
2017-09-19 05:00:00,3233343.025,1168004.72698,1166758.69419,1168004.72698,1172924.73489
2017-09-19 06:00:00,3242158.40192,1168227.726,1167178.51209,1168227.726,1172924.73489
2017-09-19 07:00:00,3248533.40192,1168315.55377,1167447.59216,1168315.55377,1172924.73489
2017-09-19 08:00:00,3254908.40192,1168328.55581,1167627.11924,1168328.55581,1172924.73489
2017-09-19 09:00:00,3261283.40192,1168341.55784,1167806.64633,1168341.55784,1172924.73489
2017-09-19 10:00:00,3267658.40192,1168354.55987,1167976.49663,1168354.55987,1172924.73489
2017-09-19 11:00:00,3274033.40192,1168365.92617,1168131.45161,1168365.92617,1172924.73489
2017-09-19 12:00:00,3282644.90514,1168365.92617,1168286.40658,1168365.92617,1172924.73489
2017-09-19 13:00:00,3289019.90514,1168365.92617,1168441.36156,1168365.92617,1172924.73489
2017-09-19 14:00:00,3295394.90514,1168365.92617,1168487.56652,1168365.92617,1172924.73489
2017-09-19 15:00:00,3301769.90514,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-19 16:00:00,3308144.90514,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-19 17:00:00,3314519.90514,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-19 18:00:00,3322356.77128,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-19 19:00:00,3328731.77128,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-19 20:00:00,3335106.77128,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-19 21:00:00,3341481.77128,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-19 22:00:00,3347856.77128,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-19 23:00:00,3354231.77128,1168365.92617,1168492.51331,1168365.92617,1172924.73489
2017-09-20 00:00:00,3361697.37561,1169667.02924,1169773.86209,1169667.02924,1173232.16172
2017-09-20 01:00:00,3368072.37561,1170003.377,1170167.58889,1170003.377,1173232.16172
2017-09-20 02:00:00,3374447.37561,1170339.72476,1170536.04004,1170339.72476,1173232.16172
2017-09-20 03:00:00,3380822.37561,1170674.41577,1170895.30315,1170674.41577,1173232.16172
2017-09-20 04:00:00,3387197.37561,1171006.56079,1171252.02029,1171006.56079,1173232.16172
2017-09-20 05:00:00,3393572.37561,1171126.48759,1171401.32637,1171126.48759,1173232.16172
2017-09-20 06:00:00,3400817.73477,1171235.6336,1171538.77861,1171235.6336,1173232.16172
2017-09-20 07:00:00,3407192.73477,1171253.3588,1171665.19851,1171253.3588,1173232.16172
2017-09-20 08:00:00,3413567.73477,1171253.3588,1171774.34452,1171253.3588,1173232.16172
2017-09-20 09:00:00,3419942.73477,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 10:00:00,3426317.73477,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 11:00:00,3432692.73477,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 12:00:00,3439832.83725,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 13:00:00,3446207.83725,1171253.3588,1171801.78371,1171253.3588,1173232.16172
