Datetime,TotalD,GEFS,NDFD,GAVG,REAL
257,2781893.6854381417,1113412.1415856392,1112763.2638758388,1111187.245772736,1126839.8218029416
258,2799100.7814703425,1117946.5286109385,1118135.3612676105,1115724.833818106,1130904.1630853922
259,2805475.7814703425,1118842.3608616057,1118135.3612676105,1116550.4759239047,1131861.6759012893
260,2811850.7814703425,1118842.3608616057,1118135.3612676105,1117287.3536974215,1135114.1335012142
261,2818225.7814703425,1118842.3608616057,1118135.3612676105,1117766.8611756442,1137443.5140922717
262,2824600.7814703425,1119665.8502097363,1118135.3612676105,1117766.8611756442,1142009.7299785058
263,2830975.7814703425,1121424.1246812518,1118135.3612676105,1119772.2869960573,1144828.6630306067
264,2846953.663030606,1124096.5094834622,1122970.229572832,1122444.6717982679,1144828.6630306067
265,2853328.663030606,1124901.4148212618,1124503.0587727097,1123249.5771360672,1144828.6630306067
266,2859703.663030606,1126607.683481537,1126402.5802151498,1124955.8457963427,1144828.6630306067
267,2866078.663030606,1127223.6022630325,1128631.4779571202,1125571.7645778381,1144828.6630306067
268,2872453.663030606,1127321.8896362025,1129527.8003487738,1125670.0519510082,1144828.6630306067
269,2878828.663030606,1128757.5320050316,1131498.7496646263,1127105.6943198373,1149260.5098503076
270,2893793.7075187936,1132851.5314957881,1136328.2873160613,1131116.5588311336,1149684.418170662
271,2900168.7075187936,1133061.5284825847,1136501.0648198854,1131199.6938105936,1150360.2876167803
272,2906543.7075187936,1133271.5254693816,1136864.5359673933,1131409.6907973904,1150558.6762769613
273,2912918.7075187936,1133322.3447144735,1137271.9183334892,1131649.007800495,1151292.447320469
274,2919293.7075187936,1133890.9053183156,1138123.986009148,1132239.067633121,1153908.0103003313
275,2925668.7075187936,1135723.1399193413,1140030.8356895784,1134071.302234147,1154163.614017137
276,2940448.2243850315,1139902.4924464556,1144732.8041822992,1138250.6547612613,1155563.595370496
277,2946823.2243850315,1139902.4924464556,1144899.3292349323,1138250.6547612613,1156784.3360315224
278,2953198.2243850315,1139902.4924464556,1145220.9045154045,1138250.6547612613,1157856.3547994744
279,2959573.2243850315,1140002.5447576907,1145714.9009479072,1138350.7070724964,1158856.7009069636
280,2965948.2243850315,1140581.6654320362,1146400.756981382,1138929.8277468418,1159817.3563765145
281,2972323.2243850315,1142784.8341956118,1148673.7209462333,1141132.9965104172,1160414.915270943
282,2986909.424521356,1146680.2639195593,1152944.0043186238,1145028.426234365,1160960.2328703983
283,2993284.424521356,1146680.2639195593,1152944.0043186238,1145028.426234365,1162582.174116847
284,2999659.424521356,1146680.2639195593,1152944.0043186238,1145028.426234365,1164240.5602497004
285,3006034.424521356,1146680.2639195593,1152944.0043186238,1145028.426234365,1164806.708573655
286,3012409.424521356,1146680.2639195593,1152944.0043186238,1145028.426234365,1167057.3944296003
287,3018784.424521356,1146680.2639195593,1152944.0043186238,1145028.426234365,1170518.2886661643
288,3032018.2886661636,1151035.9318644945,1157007.2352143954,1149162.3061773584,1170518.2886661643
289,3038393.2886661636,1151572.7540612477,1158251.5199726808,1149920.9163760534,1170518.2886661643
290,3044768.2886661636,1152458.496091912,1160152.6697157342,1150806.6584067175,1170518.2886661643
291,3051143.2886661636,1152458.496091912,1160458.7376443008,1150806.6584067175,1170518.2886661643
292,3057518.2886661636,1152554.926626016,1160862.0067702013,1150903.0889408216,1170518.2886661643
293,3063893.2886661636,1153274.4713214363,1161631.5245511872,1151622.6336362418,1170518.2886661643
294,3075252.256323284,1156258.491027288,1164786.8361205522,1154606.6533420933,1170907.164447836
295,3081627.256323284,1156258.491027288,1164958.3844418563,1154606.6533420933,1170907.164447836
296,3088002.256323284,1156261.023893634,1165137.911525467,1154609.1862084395,1170907.164447836
297,3094377.256323284,1156273.072919304,1165379.3934774995,1154621.2352341095,1170907.164447836
298,3100752.256323284,1156526.4148631527,1165780.5242113906,1154874.577177958,1170916.1965834538
299,3107127.256323284,1157222.2927865621,1166509.2090706464,1155570.4551013676,1171834.3284365346
300,3118178.8599279616,1160036.031254979,1169463.4397252295,1158384.1935697845,1171834.3284365346
301,3124553.8599279616,1160036.031254979,1169586.7958843294,1158384.1935697845,1171834.3284365346
302,3130928.8599279616,1160036.031254979,1169760.0587434734,1158384.1935697845,1171834.3284365346
303,3137303.8599279616,1160055.0570675945,1169939.585827084,1158403.2193824,1171850.5129787014
304,3143678.8599279616,1160299.6357463058,1170265.8501765472,1158647.7980611115,1171850.5129787014
305,3150053.8599279616,1160752.5576338032,1170751.5789998907,1159100.7199486087,1171850.5129787014
306,3160107.8914918327,1163040.3078703163,1173142.4712891008,1161388.4701851218,1171850.5129787014
307,3166482.8914918327,1163040.3078703163,1173142.4712891008,1161388.4701851218,1171850.5129787014
308,3172857.8914918327,1163040.3078703163,1173142.4712891008,1161388.4701851218,1171885.3200777776
309,3179232.8914918327,1163040.3078703163,1173142.4712891008,1161388.4701851218,1171890.8037556075
310,3185607.8914918327,1163040.3078703163,1173142.4712891008,1161388.4701851218,1172309.471547986
311,3191982.8914918327,1163040.3078703163,1173142.4712891008,1161388.4701851218,1172309.471547986
312,3201468.0250013717,1165183.2166962281,1174517.8104520405,1163531.3790110338,1172309.471547986
313,3207843.0250013717,1165619.6737703958,1175774.158390198,1163967.8360852015,1172309.471547986
314,3214218.0250013717,1165619.6737703958,1176406.5541017924,1163967.8360852015,1172313.3286830166
315,3220593.0250013717,1165620.9788871752,1176561.509079839,1163969.1412019806,1172313.3286830166
316,3226968.0250013717,1165726.032420215,1176815.8401509137,1164066.7920873605,1172313.3286830166
317,3233343.0250013717,1166062.977065697,1177196.7563937127,1164301.9933692794,1172313.3286830166
318,3242158.401920411,1167486.5196775817,1178692.981717679,1165725.535981164,1172313.3286830166
319,3248533.401920411,1167486.5196775817,1178731.4226376195,1165725.535981164,1172313.3286830166
320,3254908.401920411,1167486.5196775817,1178834.9274319396,1165725.535981164,1172445.8294683283
321,3261283.401920411,1167496.1238787887,1179014.4545155503,1165735.140182371,1172445.8294683283
322,3267658.401920411,1167536.513972076,1179216.4940245892,1165770.6546387766,1172655.826455125
323,3274033.401920411,1167817.6761201108,1179610.4477584744,1166051.8167868115,1172655.826455125
324,3282644.9051429513,1169118.4081218338,1180929.4849402194,1167352.5487885347,1172655.826455125
325,3289019.9051429513,1169118.4081218338,1180929.4849402194,1167352.5487885347,1172659.6835901556
326,3295394.9051429513,1169118.86510547,1180930.569815144,1167353.0057721706,1172665.3395684292
327,3301769.9051429513,1169131.8671364472,1181052.7178573443,1167366.007803148,1172665.3395684292
328,3308144.905142951,1169144.8691674245,1181202.4814755276,1167379.0098341252,1172665.3395684292
329,3314519.905142951,1169435.3807361645,1181559.6700105197,1167669.5214028652,1172916.0207480395
330,3322356.771276516,1170234.2548635826,1182391.351073784,1168468.3955302835,1172916.0207480395
331,3328731.771276516,1170234.2548635826,1182391.351073784,1168468.3955302835,1172918.9950927657
332,3335106.771276516,1170234.2548635826,1182391.351073784,1168468.3955302835,1172924.7348928768
333,3341481.771276516,1170234.2548635826,1182391.351073784,1168468.3955302835,1172924.7348928768
334,3347856.771276516,1170241.11246266,1182391.351073784,1168468.3955302835,1172924.7348928768
335,3354231.771276516,1170241.11246266,1182391.351073784,1168468.3955302835,1172924.7348928768
336,3361697.3756091464,1171112.1137349075,1182980.7366908104,1169339.3968025306,1172924.7348928768
337,3368072.3756091464,1171112.1137349075,1183481.9554064146,1169352.753745812,1172924.7348928768
